created_on,privilege,granted_on,name,granted_to,grantee_name,grant_option,granted_by
2024-10-09 09:26:48.944 -0700,CREATE TABLE,SCHEMA,PROD_UPLAND_BRONZE_DB.NETWORK_ADJUSTERS,ROLE,SYSADMIN,false,UPLAND_INGEST
2024-10-09 09:26:50.560 -0700,CREATE VIEW,SCHEMA,PROD_UPLAND_BRONZE_DB.NETWORK_ADJUSTERS,ROLE,SYSADMIN,false,UPLAND_INGEST
2024-10-02 09:24:19.682 -0700,CREATE FILE FORMAT,SCHEMA,PROD_UPLAND_BRONZE_DB.NETWORK_ADJUSTERS_CSV,ROLE,SYSADMIN,false,ACCOUNTADMIN
2024-10-02 09:27:58.236 -0700,CREATE PROCEDURE,SCHEMA,PROD_UPLAND_BRONZE_DB.NETWORK_ADJUSTERS_CSV,ROLE,SYSADMIN,false,ACCOUNTADMIN
2024-10-02 08:54:02.723 -0700,CREATE STAGE,SCHEMA,PROD_UPLAND_BRONZE_DB.NETWORK_ADJUSTERS_CSV,ROLE,SYSADMIN,false,ACCOUNTADMIN
2024-10-02 09:27:34.723 -0700,CREATE TABLE,SCHEMA,PROD_UPLAND_BRONZE_DB.NETWORK_ADJUSTERS_CSV,ROLE,SYSADMIN,false,ACCOUNTADMIN
2024-10-02 09:27:55.652 -0700,CREATE VIEW,SCHEMA,PROD_UPLAND_BRONZE_DB.NETWORK_ADJUSTERS_CSV,ROLE,SYSADMIN,false,ACCOUNTADMIN
2023-05-04 07:15:23.671 -0700,OWNERSHIP,SCHEMA,PROD_UPLAND_BRONZE_DB.NETWORK_ADJUSTERS_MONTH_END_REPORT,ROLE,SYSADMIN,true,SYSADMIN
2023-04-24 13:00:52.205 -0700,OWNERSHIP,SCHEMA,PROD_UPLAND_BRONZE_DB.PUBLIC,ROLE,SYSADMIN,true,SYSADMIN
2025-06-11 13:18:29.194 -0700,OWNERSHIP,SCHEMA,PROD_UPLAND_GOLD_DB.INTEGRATIONS,ROLE,SYSADMIN,true,SYSADMIN
2025-01-03 14:59:45.823 -0800,OWNERSHIP,SCHEMA,PROD_UPLAND_GOLD_DB.ME_POLICY_REPORTING,ROLE,SYSADMIN,true,SYSADMIN
2023-07-13 07:35:26.925 -0700,OWNERSHIP,SCHEMA,PROD_UPLAND_GOLD_DB.PUBLIC,ROLE,SYSADMIN,true,SYSADMIN
2024-11-08 08:51:54.232 -0800,OWNERSHIP,SCHEMA,PROD_UPLAND_SILVER_DB.ACTUARIAL_ULT_LR,ROLE,SYSADMIN,true,SYSADMIN
2025-05-19 13:53:37.486 -0700,USAGE,SCHEMA,PROD_UPLAND_SILVER_DB.ACTUARIAL_ULT_LR,ROLE,SYSADMIN,false,SYSADMIN
2025-05-19 13:53:37.370 -0700,USAGE,SCHEMA,PROD_UPLAND_SILVER_DB.BUSINESS_VAULT,ROLE,SYSADMIN,false,UPLAND_TRANSFORMER
2025-05-19 13:53:37.502 -0700,USAGE,SCHEMA,PROD_UPLAND_SILVER_DB.CALCULATION,ROLE,SYSADMIN,false,UPLAND_TRANSFORMER
2025-05-19 13:53:37.518 -0700,USAGE,SCHEMA,PROD_UPLAND_SILVER_DB.DBT_TEST__AUDIT,ROLE,SYSADMIN,false,UPLAND_TRANSFORMER
2023-05-31 07:29:58.310 -0700,OWNERSHIP,SCHEMA,PROD_UPLAND_SILVER_DB.PUBLIC,ROLE,SYSADMIN,true,SYSADMIN
2025-05-19 13:53:37.535 -0700,USAGE,SCHEMA,PROD_UPLAND_SILVER_DB.PUBLIC,ROLE,SYSADMIN,false,SYSADMIN
2025-05-19 13:53:37.556 -0700,USAGE,SCHEMA,PROD_UPLAND_SILVER_DB.REFERENCE,ROLE,SYSADMIN,false,UPLAND_TRANSFORMER
2025-05-19 13:53:37.576 -0700,USAGE,SCHEMA,PROD_UPLAND_SILVER_DB.STAGE,ROLE,SYSADMIN,false,UPLAND_TRANSFORMER
2024-12-19 09:12:12.330 -0800,OWNERSHIP,SCHEMA,PROD_UPLAND_SILVER_DB.UCG_TESTS,ROLE,SYSADMIN,true,SYSADMIN
2025-05-19 13:53:37.585 -0700,USAGE,SCHEMA,PROD_UPLAND_SILVER_DB.UCG_TESTS,ROLE,SYSADMIN,false,SYSADMIN
2025-05-19 13:53:37.615 -0700,USAGE,SCHEMA,PROD_UPLAND_SILVER_DB.VAULT,ROLE,SYSADMIN,false,UPLAND_TRANSFORMER
2024-04-26 04:34:17.926 -0700,OWNERSHIP,SCHEMA,TEST_CLONE_DB.MARKETSTANCE,ROLE,SYSADMIN,true,SYSADMIN
2024-04-26 04:34:20.063 -0700,OWNERSHIP,SCHEMA,TEST_CLONE_DB.MICROSOFT_GRAPH_API,ROLE,SYSADMIN,true,SYSADMIN
2024-04-26 04:34:27.156 -0700,OWNERSHIP,SCHEMA,TEST_CLONE_DB.NETWORK_ADJUSTERS,ROLE,SYSADMIN,true,SYSADMIN
2024-04-26 04:34:28.366 -0700,OWNERSHIP,SCHEMA,TEST_CLONE_DB.NETWORK_ADJUSTERS_CLAIM_NOTES,ROLE,SYSADMIN,true,SYSADMIN
2024-04-26 04:34:43.596 -0700,OWNERSHIP,SCHEMA,TEST_CLONE_DB.NETWORK_ADJUSTERS_MONTH_END_REPORT,ROLE,SYSADMIN,true,SYSADMIN
2024-04-26 04:35:12.640 -0700,OWNERSHIP,SCHEMA,TEST_CLONE_DB.PUBLIC,ROLE,SYSADMIN,true,SYSADMIN
2025-06-11 13:22:48.816 -0700,OWNERSHIP,SCHEMA,TEST_UPLAND_GOLD_DB.INTEGRATIONS,ROLE,SYSADMIN,true,SYSADMIN
2024-06-17 10:25:47.980 -0700,OWNERSHIP,SCHEMA,TEST_UPLAND_GOLD_DB.PUBLIC,ROLE,SYSADMIN,true,SYSADMIN
2024-06-17 10:22:39.271 -0700,OWNERSHIP,SCHEMA,TEST_UPLAND_SILVER_DB.PUBLIC,ROLE,SYSADMIN,true,SYSADMIN
2023-05-10 06:53:53.284 -0700,OWNERSHIP,SCHEMA,UPLAND_DATA_LAB.ASTEWARDSON,ROLE,SYSADMIN,true,SYSADMIN
2025-02-12 11:03:44.438 -0800,OWNERSHIP,SCHEMA,UPLAND_DATA_LAB.DOC_AI_TEST,ROLE,SYSADMIN,true,SYSADMIN
2025-04-07 12:12:09.292 -0700,OWNERSHIP,SCHEMA,UPLAND_DATA_LAB.DS_SANDBOX,ROLE,SYSADMIN,true,SYSADMIN
2025-05-06 08:35:27.405 -0700,OWNERSHIP,SCHEMA,UPLAND_DATA_LAB.FMCSA,ROLE,SYSADMIN,true,SYSADMIN
2023-05-10 06:53:26.135 -0700,OWNERSHIP,SCHEMA,UPLAND_DATA_LAB.PUBLIC,ROLE,SYSADMIN,true,SYSADMIN
2025-02-25 10:32:52.336 -0800,OWNERSHIP,SCHEMA,UPLAND_DATA_LAB.SL_TEST,ROLE,SYSADMIN,true,SYSADMIN
2024-02-04 09:48:09.384 -0800,OWNERSHIP,SCHEMA,UPLAND_DATA_LAB.STREAMLIT_PROTO,ROLE,SYSADMIN,true,SYSADMIN
2024-06-14 10:42:48.290 -0700,OWNERSHIP,SCHEMA,UPLAND_DATA_LAB.XTL_PREMIUM_FORECAST,ROLE,SYSADMIN,true,SYSADMIN
2025-05-28 08:13:58.439 -0700,OWNERSHIP,SCHEMA,UPLAND_DATA_SCIENCE.PUBLIC,ROLE,SYSADMIN,true,SYSADMIN
2025-03-23 12:33:35.355 -0700,OWNERSHIP,SCHEMA,UPLAND_MAINTENANCE.ALERTING,ROLE,SYSADMIN,true,SYSADMIN
2024-09-11 14:29:51.057 -0700,CREATE FILE FORMAT,SCHEMA,UPLAND_MAINTENANCE.OMS,ROLE,SYSADMIN,false,ACCOUNTADMIN
2024-09-11 14:28:13.530 -0700,CREATE STAGE,SCHEMA,UPLAND_MAINTENANCE.OMS,ROLE,SYSADMIN,false,ACCOUNTADMIN
2023-04-28 08:14:15.184 -0700,OWNERSHIP,SCHEMA,UPLAND_MAINTENANCE.PUBLIC,ROLE,SYSADMIN,true,SYSADMIN
2024-05-30 12:15:57.531 -0700,OWNERSHIP,SCHEMA,UPLAND_MAINTENANCE.SALESFORCE_MAINTENANCE,ROLE,SYSADMIN,true,SYSADMIN
2024-06-21 08:14:55.309 -0700,USAGE,SCHEMA,UPLAND_MAINTENANCE.SECURITY,ROLE,SYSADMIN,false,ACCOUNTADMIN
2025-04-09 13:22:19.409 -0700,OWNERSHIP,SCHEMA,UPLAND_MAINTENANCE.UTIL,ROLE,SYSADMIN,true,SYSADMIN
2025-03-31 13:55:14.706 -0700,OWNERSHIP,SCHEMA,UPLAND_UTIL.IP_ALLOWLIST,ROLE,SYSADMIN,true,SYSADMIN
2025-03-31 13:55:14.164 -0700,OWNERSHIP,SCHEMA,UPLAND_UTIL.PUBLIC,ROLE,SYSADMIN,true,SYSADMIN
2025-02-27 09:17:46.429 -0800,OWNERSHIP,SECRET,DEV_UPLAND_BRONZE_DB.LORO_TEST.LORO_TEST_API_SECRET,ROLE,SYSADMIN,true,SYSADMIN
2025-02-27 09:28:54.826 -0800,USAGE,SECRET,UPLAND_MAINTENANCE.SECURITY.LORO_TEST_API_SECRET,ROLE,SYSADMIN,false,SECURITYADMIN
2025-05-14 13:21:32.978 -0700,OWNERSHIP,STAGE,DEV_UPLAND_BRONZE_DB.FIVESIGMA.AZST_FIVESIGMA_DEV_STG,ROLE,SYSADMIN,true,SYSADMIN
2025-05-14 13:21:40.006 -0700,READ,STAGE,DEV_UPLAND_BRONZE_DB.FIVESIGMA.AZST_FIVESIGMA_DEV_STG,ROLE,SYSADMIN,false,SYSADMIN
2025-05-14 13:21:40.027 -0700,USAGE,STAGE,DEV_UPLAND_BRONZE_DB.FIVESIGMA.AZST_FIVESIGMA_DEV_STG,ROLE,SYSADMIN,false,SYSADMIN
2025-05-14 13:21:40.052 -0700,WRITE,STAGE,DEV_UPLAND_BRONZE_DB.FIVESIGMA.AZST_FIVESIGMA_DEV_STG,ROLE,SYSADMIN,false,SYSADMIN
2025-04-07 09:04:59.246 -0700,OWNERSHIP,STAGE,PROD_UPLAND_BRONZE_DB.FIVESIGMA.AZST_FIVESIGMA_DEV_STG,ROLE,SYSADMIN,true,SYSADMIN
2025-05-27 10:27:16.881 -0700,OWNERSHIP,STAGE,PROD_UPLAND_BRONZE_DB.FIVESIGMA.AZST_FIVESIGMA_PROD_STG,ROLE,SYSADMIN,true,SYSADMIN
2025-05-27 10:27:40.234 -0700,READ,STAGE,PROD_UPLAND_BRONZE_DB.FIVESIGMA.AZST_FIVESIGMA_PROD_STG,ROLE,SYSADMIN,false,SYSADMIN
2025-05-27 10:27:40.189 -0700,USAGE,STAGE,PROD_UPLAND_BRONZE_DB.FIVESIGMA.AZST_FIVESIGMA_PROD_STG,ROLE,SYSADMIN,false,SYSADMIN
2025-05-27 10:27:40.215 -0700,WRITE,STAGE,PROD_UPLAND_BRONZE_DB.FIVESIGMA.AZST_FIVESIGMA_PROD_STG,ROLE,SYSADMIN,false,SYSADMIN
2024-10-17 11:02:13.275 -0700,OWNERSHIP,STAGE,PROD_UPLAND_BRONZE_DB.NETWORK_ADJUSTERS.STAGE_AZURE_STORAGE_NETADJ_CLAIM_NOTES_PROD,ROLE,SYSADMIN,true,SYSADMIN
2024-10-09 10:32:43.472 -0700,OWNERSHIP,STAGE,PROD_UPLAND_BRONZE_DB.NETWORK_ADJUSTERS.STAGE_AZURE_STORAGE_NETADJ_PROD,ROLE,SYSADMIN,true,SYSADMIN
2024-10-02 09:25:16.616 -0700,OWNERSHIP,STAGE,PROD_UPLAND_BRONZE_DB.NETWORK_ADJUSTERS_CSV.STAGE_AZURE_STORAGE_NETADJ_PROD,ROLE,SYSADMIN,true,SYSADMIN
2024-07-09 09:31:42.224 -0700,OWNERSHIP,STAGE,"UPLAND_DATA_LAB.ASTEWARDSON.""Notebook_internal_61ac5d99-9cdb-4666-9f29-5d2efc1ceacc""",ROLE,SYSADMIN,true,SYSADMIN
2024-07-09 09:31:42.253 -0700,OWNERSHIP,STAGE,"UPLAND_DATA_LAB.ASTEWARDSON.""versioned_NOTEBOOK_Claim Loss Triangles_e310c396-ef80-45c9-86c4-f5222e02ef44""",ROLE,SYSADMIN,true,SYSADMIN
2025-04-29 09:15:16.397 -0700,OWNERSHIP,STAGE,UPLAND_DATA_LAB.DOC_AI_TEST.DOC_INPUT_STAGE,ROLE,SYSADMIN,true,SYSADMIN
2025-02-12 11:03:56.040 -0800,OWNERSHIP,STAGE,UPLAND_DATA_LAB.PUBLIC.DOC_AI_STAGE,ROLE,SYSADMIN,true,SYSADMIN
2025-02-25 10:33:17.028 -0800,OWNERSHIP,STAGE,"UPLAND_DATA_LAB.SL_TEST.""FACH57Y0598H_QIL (Stage)""",ROLE,SYSADMIN,true,SYSADMIN
2025-02-25 13:03:09.227 -0800,OWNERSHIP,STAGE,"UPLAND_DATA_LAB.SL_TEST.""H_Z7NGYKQTSEHH04 (Stage)""",ROLE,SYSADMIN,true,SYSADMIN
2025-02-25 13:03:10.184 -0800,OWNERSHIP,STAGE,"UPLAND_DATA_LAB.SL_TEST.""Streamlit_internal_5c5716c2-fdb8-4804-914c-6681acb08176""",ROLE,SYSADMIN,true,SYSADMIN
2025-02-25 10:33:18.358 -0800,OWNERSHIP,STAGE,"UPLAND_DATA_LAB.SL_TEST.""Streamlit_internal_ef736ace-3494-4bf7-b43c-922371bdd349""",ROLE,SYSADMIN,true,SYSADMIN
2024-02-04 09:50:10.383 -0800,OWNERSHIP,STAGE,"UPLAND_DATA_LAB.STREAMLIT_PROTO.""J11J3GJYCARS7ING (Stage)""",ROLE,SYSADMIN,true,SYSADMIN
2024-02-04 09:50:11.471 -0800,OWNERSHIP,STAGE,"UPLAND_DATA_LAB.STREAMLIT_PROTO.""Streamlit_internal_e369051d-c8e6-49b7-9488-eae7e5d9151c""",ROLE,SYSADMIN,true,SYSADMIN
2024-09-11 14:31:29.162 -0700,OWNERSHIP,STAGE,UPLAND_MAINTENANCE.OMS.STAGE_AZURE_STORAGE_OMS,ROLE,SYSADMIN,true,SYSADMIN
2024-09-11 16:55:09.062 -0700,READ,STAGE,UPLAND_MAINTENANCE.OMS.STAGE_AZURE_STORAGE_OMS,ROLE,SYSADMIN,false,SYSADMIN
2024-09-11 16:55:09.084 -0700,USAGE,STAGE,UPLAND_MAINTENANCE.OMS.STAGE_AZURE_STORAGE_OMS,ROLE,SYSADMIN,false,SYSADMIN
2024-09-11 16:55:09.107 -0700,WRITE,STAGE,UPLAND_MAINTENANCE.OMS.STAGE_AZURE_STORAGE_OMS,ROLE,SYSADMIN,false,SYSADMIN
2025-02-25 10:33:18.300 -0800,OWNERSHIP,STREAMLIT,UPLAND_DATA_LAB.SL_TEST.FACH57Y0598H_QIL,ROLE,SYSADMIN,true,SYSADMIN
2025-02-25 13:03:10.142 -0800,OWNERSHIP,STREAMLIT,UPLAND_DATA_LAB.SL_TEST.H_Z7NGYKQTSEHH04,ROLE,SYSADMIN,true,SYSADMIN
2024-02-04 09:50:11.450 -0800,OWNERSHIP,STREAMLIT,UPLAND_DATA_LAB.STREAMLIT_PROTO.J11J3GJYCARS7ING,ROLE,SYSADMIN,true,SYSADMIN
2024-10-28 16:22:14.548 -0700,OWNERSHIP,TABLE,DEV_UPLAND_BRONZE_DB.ACTUARIAL_ULT_LR.GROSS_NET_ULTIMATE_LLAE_BY_POLICY_ASOF_JUN_30_2024,ROLE,SYSADMIN,true,SYSADMIN
2024-11-13 08:52:58.958 -0800,OWNERSHIP,TABLE,DEV_UPLAND_BRONZE_DB.ACTUARIAL_ULT_LR.GROSS_NET_ULTIMATE_LLAE_BY_POLICY_ASOF_Q3_2024,ROLE,SYSADMIN,true,SYSADMIN
2024-11-08 11:52:34.099 -0800,OWNERSHIP,TABLE,DEV_UPLAND_BRONZE_DB.BLUEWIRE.BLUEWIRE_GAP_SCORE_DATA202410,ROLE,SYSADMIN,true,SYSADMIN
2024-12-03 16:08:05.198 -0800,OWNERSHIP,TABLE,DEV_UPLAND_BRONZE_DB.BLUEWIRE.BLUEWIRE_GAP_SCORE_DATA202411,ROLE,SYSADMIN,true,SYSADMIN
2025-05-24 08:00:42.258 -0700,OWNERSHIP,TABLE,DEV_UPLAND_BRONZE_DB.BLUEWIRE.BLUEWIRE_GAP_SCORE_DATA202504,ROLE,SYSADMIN,true,SYSADMIN
2025-05-12 11:30:14.984 -0700,OWNERSHIP,TABLE,DEV_UPLAND_BRONZE_DB.BLUEWIRE.BLUEWIRE_GAP_SCORE_DATA202504_TEST,ROLE,SYSADMIN,true,SYSADMIN
2025-05-08 15:02:39.699 -0700,OWNERSHIP,TABLE,DEV_UPLAND_BRONZE_DB.FIVESIGMA.IMPORT_LOG,ROLE,SYSADMIN,true,SYSADMIN
2025-06-13 03:16:17.454 -0700,OWNERSHIP,TABLE,DEV_UPLAND_BRONZE_DB.FIVESIGMA.STG_BODILYINJURY,ROLE,SYSADMIN,true,SYSADMIN
2025-06-13 03:16:20.091 -0700,OWNERSHIP,TABLE,DEV_UPLAND_BRONZE_DB.FIVESIGMA.STG_CLAIM,ROLE,SYSADMIN,true,SYSADMIN
2025-06-13 03:16:23.063 -0700,OWNERSHIP,TABLE,DEV_UPLAND_BRONZE_DB.FIVESIGMA.STG_CLAIMCONTACTASSOCIATION,ROLE,SYSADMIN,true,SYSADMIN
2025-06-13 03:16:26.158 -0700,OWNERSHIP,TABLE,DEV_UPLAND_BRONZE_DB.FIVESIGMA.STG_CLAIMLIFESPANCYCLE,ROLE,SYSADMIN,true,SYSADMIN
2025-06-13 03:16:28.831 -0700,OWNERSHIP,TABLE,DEV_UPLAND_BRONZE_DB.FIVESIGMA.STG_CLAIMOWNERHISTORY,ROLE,SYSADMIN,true,SYSADMIN
2025-06-13 03:16:31.639 -0700,OWNERSHIP,TABLE,DEV_UPLAND_BRONZE_DB.FIVESIGMA.STG_COMMUNICATION,ROLE,SYSADMIN,true,SYSADMIN
2025-06-13 03:16:34.121 -0700,OWNERSHIP,TABLE,DEV_UPLAND_BRONZE_DB.FIVESIGMA.STG_COMMUNICATIONATTACHMENT,ROLE,SYSADMIN,true,SYSADMIN
2025-06-13 03:16:36.752 -0700,OWNERSHIP,TABLE,DEV_UPLAND_BRONZE_DB.FIVESIGMA.STG_CONTACT,ROLE,SYSADMIN,true,SYSADMIN
2025-06-13 03:16:39.474 -0700,OWNERSHIP,TABLE,DEV_UPLAND_BRONZE_DB.FIVESIGMA.STG_CONTACTEMAIL,ROLE,SYSADMIN,true,SYSADMIN
2025-06-13 03:16:41.857 -0700,OWNERSHIP,TABLE,DEV_UPLAND_BRONZE_DB.FIVESIGMA.STG_CONTACTPHONE,ROLE,SYSADMIN,true,SYSADMIN
2025-06-13 03:16:44.244 -0700,OWNERSHIP,TABLE,DEV_UPLAND_BRONZE_DB.FIVESIGMA.STG_COVERAGE,ROLE,SYSADMIN,true,SYSADMIN
2025-06-13 03:16:46.550 -0700,OWNERSHIP,TABLE,DEV_UPLAND_BRONZE_DB.FIVESIGMA.STG_COVERAGEDECISION,ROLE,SYSADMIN,true,SYSADMIN
2025-06-13 03:16:49.306 -0700,OWNERSHIP,TABLE,DEV_UPLAND_BRONZE_DB.FIVESIGMA.STG_COVEREDOBJECT,ROLE,SYSADMIN,true,SYSADMIN
2025-06-13 03:16:51.622 -0700,OWNERSHIP,TABLE,DEV_UPLAND_BRONZE_DB.FIVESIGMA.STG_DAMAGEASSESSMENT,ROLE,SYSADMIN,true,SYSADMIN
2025-06-13 03:16:53.979 -0700,OWNERSHIP,TABLE,DEV_UPLAND_BRONZE_DB.FIVESIGMA.STG_DAMAGEASSESSMENTDOCUMENTS,ROLE,SYSADMIN,true,SYSADMIN
2025-06-13 03:16:56.762 -0700,OWNERSHIP,TABLE,DEV_UPLAND_BRONZE_DB.FIVESIGMA.STG_DOCUMENT,ROLE,SYSADMIN,true,SYSADMIN
2025-06-13 03:16:59.386 -0700,OWNERSHIP,TABLE,DEV_UPLAND_BRONZE_DB.FIVESIGMA.STG_DOCUMENTSEXPOSURESASSOCIATION,ROLE,SYSADMIN,true,SYSADMIN
2025-06-13 03:17:01.901 -0700,OWNERSHIP,TABLE,DEV_UPLAND_BRONZE_DB.FIVESIGMA.STG_EMAILCOMMUNICATION,ROLE,SYSADMIN,true,SYSADMIN
2025-06-13 03:17:04.484 -0700,OWNERSHIP,TABLE,DEV_UPLAND_BRONZE_DB.FIVESIGMA.STG_EMAILCOMMUNICATIONCCRECIPIENT,ROLE,SYSADMIN,true,SYSADMIN
2025-06-13 03:17:07.041 -0700,OWNERSHIP,TABLE,DEV_UPLAND_BRONZE_DB.FIVESIGMA.STG_EXPOSURE,ROLE,SYSADMIN,true,SYSADMIN
2025-06-13 03:17:09.457 -0700,OWNERSHIP,TABLE,DEV_UPLAND_BRONZE_DB.FIVESIGMA.STG_EXPOSURELIFESPAN,ROLE,SYSADMIN,true,SYSADMIN
2025-06-13 03:17:11.941 -0700,OWNERSHIP,TABLE,DEV_UPLAND_BRONZE_DB.FIVESIGMA.STG_EXPOSUREOWNERHISTORY,ROLE,SYSADMIN,true,SYSADMIN
2025-06-13 03:17:14.478 -0700,OWNERSHIP,TABLE,DEV_UPLAND_BRONZE_DB.FIVESIGMA.STG_EXTERNALCLAIMNUMBER,ROLE,SYSADMIN,true,SYSADMIN
2025-06-13 03:17:16.866 -0700,OWNERSHIP,TABLE,DEV_UPLAND_BRONZE_DB.FIVESIGMA.STG_ICDCODES,ROLE,SYSADMIN,true,SYSADMIN
2025-06-13 03:17:19.958 -0700,OWNERSHIP,TABLE,DEV_UPLAND_BRONZE_DB.FIVESIGMA.STG_INVOLVEDPERSON,ROLE,SYSADMIN,true,SYSADMIN
2025-06-13 03:17:22.875 -0700,OWNERSHIP,TABLE,DEV_UPLAND_BRONZE_DB.FIVESIGMA.STG_LEGALACTION,ROLE,SYSADMIN,true,SYSADMIN
2025-06-13 03:17:25.845 -0700,OWNERSHIP,TABLE,DEV_UPLAND_BRONZE_DB.FIVESIGMA.STG_LEGALACTIONDATEOFSERVICE,ROLE,SYSADMIN,true,SYSADMIN
2025-06-13 03:17:28.360 -0700,OWNERSHIP,TABLE,DEV_UPLAND_BRONZE_DB.FIVESIGMA.STG_LEGALACTIONDISPUTERESOLUTIONPROFESSIONAL,ROLE,SYSADMIN,true,SYSADMIN
2025-06-13 03:17:31.080 -0700,OWNERSHIP,TABLE,DEV_UPLAND_BRONZE_DB.FIVESIGMA.STG_LEGALACTIONPARTY,ROLE,SYSADMIN,true,SYSADMIN
2025-06-13 03:17:33.492 -0700,OWNERSHIP,TABLE,DEV_UPLAND_BRONZE_DB.FIVESIGMA.STG_LIABILITYGENERALDAMAGE,ROLE,SYSADMIN,true,SYSADMIN
2025-06-13 03:17:35.947 -0700,OWNERSHIP,TABLE,DEV_UPLAND_BRONZE_DB.FIVESIGMA.STG_LIABILITYLIEN,ROLE,SYSADMIN,true,SYSADMIN
2025-06-13 03:17:38.281 -0700,OWNERSHIP,TABLE,DEV_UPLAND_BRONZE_DB.FIVESIGMA.STG_LIABILITYLOSTWAGESANDEXPENSES,ROLE,SYSADMIN,true,SYSADMIN
2025-06-13 03:17:40.643 -0700,OWNERSHIP,TABLE,DEV_UPLAND_BRONZE_DB.FIVESIGMA.STG_LIABILITYMEDICALDAMAGE,ROLE,SYSADMIN,true,SYSADMIN
2025-06-13 03:17:43.158 -0700,OWNERSHIP,TABLE,DEV_UPLAND_BRONZE_DB.FIVESIGMA.STG_LICENSES,ROLE,SYSADMIN,true,SYSADMIN
2025-06-13 03:17:46.538 -0700,OWNERSHIP,TABLE,DEV_UPLAND_BRONZE_DB.FIVESIGMA.STG_LITIGATION,ROLE,SYSADMIN,true,SYSADMIN
2025-06-13 03:17:48.890 -0700,OWNERSHIP,TABLE,DEV_UPLAND_BRONZE_DB.FIVESIGMA.STG_MOI,ROLE,SYSADMIN,true,SYSADMIN
2025-06-13 03:17:51.133 -0700,OWNERSHIP,TABLE,DEV_UPLAND_BRONZE_DB.FIVESIGMA.STG_MOIEXPOSUREASSOCIATION,ROLE,SYSADMIN,true,SYSADMIN
2025-06-13 03:17:53.374 -0700,OWNERSHIP,TABLE,DEV_UPLAND_BRONZE_DB.FIVESIGMA.STG_NEGOTIATION,ROLE,SYSADMIN,true,SYSADMIN
2025-06-13 03:17:56.158 -0700,OWNERSHIP,TABLE,DEV_UPLAND_BRONZE_DB.FIVESIGMA.STG_NEGOTIATIONPROSANDCONS,ROLE,SYSADMIN,true,SYSADMIN
2025-06-13 03:17:58.902 -0700,OWNERSHIP,TABLE,DEV_UPLAND_BRONZE_DB.FIVESIGMA.STG_NOTE,ROLE,SYSADMIN,true,SYSADMIN
2025-06-13 03:18:01.711 -0700,OWNERSHIP,TABLE,DEV_UPLAND_BRONZE_DB.FIVESIGMA.STG_NOTIFICATION,ROLE,SYSADMIN,true,SYSADMIN
2025-06-13 03:18:04.349 -0700,OWNERSHIP,TABLE,DEV_UPLAND_BRONZE_DB.FIVESIGMA.STG_PAYMENTTRANSACTION,ROLE,SYSADMIN,true,SYSADMIN
2025-06-13 03:18:06.785 -0700,OWNERSHIP,TABLE,DEV_UPLAND_BRONZE_DB.FIVESIGMA.STG_PAYMENTTRANSACTIONDOCUMENTSASSOCIATION,ROLE,SYSADMIN,true,SYSADMIN
2025-06-13 03:17:22.333 -0700,OWNERSHIP,TABLE,DEV_UPLAND_BRONZE_DB.FIVESIGMA.STG_PAYMENTTRANSACTIONSUBRESERVES,ROLE,SYSADMIN,true,SYSADMIN
2025-06-13 03:17:25.100 -0700,OWNERSHIP,TABLE,DEV_UPLAND_BRONZE_DB.FIVESIGMA.STG_PECUNIARYLOSSES,ROLE,SYSADMIN,true,SYSADMIN
2025-06-13 03:17:27.789 -0700,OWNERSHIP,TABLE,DEV_UPLAND_BRONZE_DB.FIVESIGMA.STG_PHONECALLCOMMUNICATION,ROLE,SYSADMIN,true,SYSADMIN
2025-06-13 03:17:30.583 -0700,OWNERSHIP,TABLE,DEV_UPLAND_BRONZE_DB.FIVESIGMA.STG_POLICY,ROLE,SYSADMIN,true,SYSADMIN
2025-06-13 03:17:33.095 -0700,OWNERSHIP,TABLE,DEV_UPLAND_BRONZE_DB.FIVESIGMA.STG_PROPERTYITEMS,ROLE,SYSADMIN,true,SYSADMIN
2025-06-13 03:17:35.482 -0700,OWNERSHIP,TABLE,DEV_UPLAND_BRONZE_DB.FIVESIGMA.STG_PROPERTYLOSSDETAILS,ROLE,SYSADMIN,true,SYSADMIN
2025-06-13 03:17:37.891 -0700,OWNERSHIP,TABLE,DEV_UPLAND_BRONZE_DB.FIVESIGMA.STG_RECOVERYTRANSACTION,ROLE,SYSADMIN,true,SYSADMIN
2025-06-13 03:17:40.158 -0700,OWNERSHIP,TABLE,DEV_UPLAND_BRONZE_DB.FIVESIGMA.STG_RESERVEAPPROVALREQUESTS,ROLE,SYSADMIN,true,SYSADMIN
2025-06-13 03:17:42.722 -0700,OWNERSHIP,TABLE,DEV_UPLAND_BRONZE_DB.FIVESIGMA.STG_RESERVECHANGETRANSACTION,ROLE,SYSADMIN,true,SYSADMIN
2025-06-13 03:17:45.907 -0700,OWNERSHIP,TABLE,DEV_UPLAND_BRONZE_DB.FIVESIGMA.STG_RESERVECHANGETRANSACTIONSUBRESERVES,ROLE,SYSADMIN,true,SYSADMIN
2025-06-13 03:17:48.168 -0700,OWNERSHIP,TABLE,DEV_UPLAND_BRONZE_DB.FIVESIGMA.STG_SIU,ROLE,SYSADMIN,true,SYSADMIN
